episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct,refinement_mode,refinement_level,refinement_probability,initial_elements,initial_resource_usage,element_growth_ratio
43,-924.595637011691,87,Budget exceeded (post-adapt),0,0,24,40,23,0.27586206896551724,0.45977011494252873,0.26436781609195403,,,,,,
44,84.10921061038971,57,Budget exceeded (post-adapt),0,0,22,19,16,0.38596491228070173,0.3333333333333333,0.2807017543859649,,,,,,
45,-283.06293151609134,78,Budget exceeded (pre-action),0,0,26,42,10,0.3333333333333333,0.5384615384615384,0.1282051282051282,,,,,,
46,-826.3140535652637,36,Budget exceeded (pre-action),0,0,15,16,5,0.4166666666666667,0.4444444444444444,0.1388888888888889,,,,,,
47,-1167.3269102234044,78,Budget exceeded (pre-action),0,0,21,31,26,0.2692307692307692,0.3974358974358974,0.3333333333333333,,,,,,
48,-1302.1779090966431,68,Budget exceeded (post-adapt),0,0,20,29,19,0.29411764705882354,0.4264705882352941,0.27941176470588236,,,,,,
49,-1202.2804269083244,76,Budget exceeded (pre-action),0,0,18,35,23,0.23684210526315788,0.4605263157894737,0.3026315789473684,,,,,,
50,-1048.8909205943166,59,Budget exceeded (pre-action),0,0,19,25,15,0.3220338983050847,0.423728813559322,0.2542372881355932,,,,,,
51,-185.45955156575656,137,Budget exceeded (pre-action),0,0,35,62,40,0.25547445255474455,0.45255474452554745,0.291970802919708,,,,,,
52,-1548.6130207051083,112,Budget exceeded (pre-action),0,0,30,44,38,0.26785714285714285,0.39285714285714285,0.3392857142857143,,,,,,
53,-1772.9557118580833,55,Budget exceeded (post-adapt),0,0,22,22,11,0.4,0.4,0.2,,,,,,
54,-1707.2035857877675,90,Budget exceeded (pre-action),0,0,25,44,21,0.2777777777777778,0.4888888888888889,0.23333333333333334,,,,,,
55,-1425.0084996726364,77,Budget exceeded (post-adapt),0,0,22,40,15,0.2857142857142857,0.5194805194805194,0.19480519480519481,,,,,,
56,-1733.1605033438063,49,Budget exceeded (post-adapt),0,0,21,11,17,0.42857142857142855,0.22448979591836735,0.3469387755102041,,,,,,
57,-1600.2172112043481,124,Budget exceeded (pre-action),0,0,34,56,34,0.27419354838709675,0.45161290322580644,0.27419354838709675,,,,,,
58,-1507.8986452395766,98,Budget exceeded (pre-action),0,0,27,48,23,0.2755102040816326,0.4897959183673469,0.23469387755102042,,,,,,
59,-824.4692852541048,80,Budget exceeded (pre-action),0,0,23,41,16,0.2875,0.5125,0.2,,,,,,
60,-1190.880925596163,68,Budget exceeded (pre-action),0,0,18,35,15,0.2647058823529412,0.5147058823529411,0.22058823529411764,,,,,,
61,-1806.4055476915091,42,Budget exceeded (post-adapt),0,0,17,20,5,0.40476190476190477,0.47619047619047616,0.11904761904761904,,,,,,
62,-1741.589869260788,39,Budget exceeded (post-adapt),0,0,19,11,9,0.48717948717948717,0.28205128205128205,0.23076923076923078,,,,,,
63,-1839.0747102659516,53,Budget exceeded (post-adapt),0,0,18,25,10,0.33962264150943394,0.4716981132075472,0.18867924528301888,,,,,,
64,-412.76968189623403,73,Budget exceeded (pre-action),0,0,21,29,23,0.2876712328767123,0.3972602739726027,0.3150684931506849,,,,,,
65,-1521.616843375843,41,Budget exceeded (post-adapt),0,0,17,15,9,0.4146341463414634,0.36585365853658536,0.21951219512195122,,,,,,
66,-932.7850014567375,28,Budget exceeded (pre-action),0,0,16,6,6,0.5714285714285714,0.21428571428571427,0.21428571428571427,,,,,,
67,-1893.1301590570947,28,Budget exceeded (post-adapt),0,0,13,12,3,0.4642857142857143,0.42857142857142855,0.10714285714285714,,,,,,
68,-747.958002681944,89,Budget exceeded (pre-action),0,0,26,41,22,0.29213483146067415,0.4606741573033708,0.24719101123595505,,,,,,
69,-1813.3637607097626,40,Budget exceeded (pre-action),0,0,16,13,11,0.4,0.325,0.275,,,,,,
70,471.11802060763193,87,Budget exceeded (post-adapt),0,0,24,46,17,0.27586206896551724,0.5287356321839081,0.19540229885057472,,,,,,
71,203.56792125526408,97,Budget exceeded (pre-action),0,0,25,49,23,0.25773195876288657,0.5051546391752577,0.23711340206185566,,,,,,
72,-28.50353261773762,185,Budget exceeded (pre-action),0,0,50,100,35,0.2702702702702703,0.5405405405405406,0.1891891891891892,,,,,,
73,-1864.498953593582,44,Budget exceeded (pre-action),0,0,14,23,7,0.3181818181818182,0.5227272727272727,0.1590909090909091,,,,,,
74,-1145.1428312812968,100,Budget exceeded (post-adapt),0,0,25,47,28,0.25,0.47,0.28,,,,,,
75,-882.8961728288341,135,Budget exceeded (post-adapt),0,0,29,75,31,0.21481481481481482,0.5555555555555556,0.22962962962962963,,,,,,
76,-1338.065979840353,133,Budget exceeded (pre-action),0,0,29,76,28,0.21804511278195488,0.5714285714285714,0.21052631578947367,,,,,,
77,-857.230392178265,75,Budget exceeded (pre-action),0,0,23,38,14,0.30666666666666664,0.5066666666666667,0.18666666666666668,,,,,,
78,-66.68541108607405,182,Budget exceeded (pre-action),0,0,39,105,38,0.21428571428571427,0.5769230769230769,0.2087912087912088,,,,,,
79,-670.8964564299677,138,Budget exceeded (pre-action),0,0,31,71,36,0.2246376811594203,0.5144927536231884,0.2608695652173913,,,,,,
80,1201.9868726180289,300,Maximum episode steps reached,0,0,54,183,63,0.18,0.61,0.21,,,,,,
81,1674.6464117597163,300,Maximum episode steps reached,0,0,62,173,65,0.20666666666666667,0.5766666666666667,0.21666666666666667,,,,,,
82,-871.0846146514896,86,Budget exceeded (pre-action),0,0,28,40,18,0.32558139534883723,0.46511627906976744,0.20930232558139536,,,,,,
83,-806.6111863697879,48,Budget exceeded (pre-action),0,0,15,27,6,0.3125,0.5625,0.125,,,,,,
84,-944.0976246595446,122,Budget exceeded (pre-action),0,0,31,59,32,0.2540983606557377,0.48360655737704916,0.26229508196721313,,,,,,
85,-1692.1975966065947,67,Budget exceeded (pre-action),0,0,22,32,13,0.3283582089552239,0.47761194029850745,0.19402985074626866,,,,,,
86,-570.6808776274229,60,Budget exceeded (post-adapt),0,0,19,25,16,0.31666666666666665,0.4166666666666667,0.26666666666666666,,,,,,
87,-1736.5840753882007,131,Budget exceeded (pre-action),0,0,32,64,35,0.24427480916030533,0.48854961832061067,0.26717557251908397,,,,,,
88,-1103.124356830051,82,Budget exceeded (post-adapt),0,0,22,44,16,0.2682926829268293,0.5365853658536586,0.1951219512195122,,,,,,
89,-975.5646756460192,108,Budget exceeded (pre-action),0,0,22,65,21,0.2037037037037037,0.6018518518518519,0.19444444444444445,,,,,,
90,-1629.2774238592099,243,Budget exceeded (post-adapt),0,0,50,130,63,0.205761316872428,0.5349794238683128,0.25925925925925924,,,,,,
91,-1156.3881014347498,151,Budget exceeded (pre-action),0,0,36,86,29,0.23841059602649006,0.5695364238410596,0.19205298013245034,,,,,,
92,-1483.330345494178,110,Budget exceeded (pre-action),0,0,22,74,14,0.2,0.6727272727272727,0.12727272727272726,,,,,,
93,-118.30635442677885,72,Budget exceeded (pre-action),0,0,26,33,13,0.3611111111111111,0.4583333333333333,0.18055555555555555,,,,,,
94,120.70167218870165,133,Budget exceeded (post-adapt),0,0,25,85,23,0.18796992481203006,0.6390977443609023,0.17293233082706766,,,,,,
95,538.2109787237846,300,Maximum episode steps reached,0,0,45,210,45,0.15,0.7,0.15,,,,,,
