episode,total_reward,length,termination_reason,final_element_count,final_resource_usage,refine_count,coarsen_count,no_change_count,refine_pct,coarsen_pct,no_change_pct,refinement_mode,refinement_level,refinement_probability,initial_elements,initial_resource_usage,element_growth_ratio
39,381.8051699735224,117,Budget exceeded (pre-action),0,0,41,51,25,0.3504273504273504,0.4358974358974359,0.21367521367521367,,,,,,
40,-983.4279471956872,44,Budget exceeded (pre-action),0,0,15,22,7,0.3409090909090909,0.5,0.1590909090909091,,,,,,
41,-714.8847239681054,82,Budget exceeded (pre-action),0,0,27,32,23,0.32926829268292684,0.3902439024390244,0.2804878048780488,,,,,,
42,-995.0566000175895,51,Budget exceeded (post-adapt),0,0,19,20,12,0.37254901960784315,0.39215686274509803,0.23529411764705882,,,,,,
43,-1070.2193339450314,101,Budget exceeded (pre-action),0,0,22,50,29,0.21782178217821782,0.49504950495049505,0.2871287128712871,,,,,,
44,-22.210312064708887,183,Budget exceeded (post-adapt),0,0,58,90,35,0.31693989071038253,0.4918032786885246,0.1912568306010929,,,,,,
45,1071.229924577981,200,Maximum episode steps reached,0,0,43,114,43,0.215,0.57,0.215,,,,,,
46,-435.24205751127465,139,Budget exceeded (pre-action),0,0,31,88,20,0.22302158273381295,0.6330935251798561,0.14388489208633093,,,,,,
47,1152.441953928831,200,Maximum episode steps reached,0,0,53,107,40,0.265,0.535,0.2,,,,,,
48,-690.7883873206265,113,Budget exceeded (pre-action),0,0,32,59,22,0.2831858407079646,0.5221238938053098,0.19469026548672566,,,,,,
49,-133.8524160893794,97,Budget exceeded (post-adapt),0,0,30,49,18,0.30927835051546393,0.5051546391752577,0.18556701030927836,,,,,,
50,-1677.3713920359023,52,Budget exceeded (pre-action),0,0,21,23,8,0.40384615384615385,0.4423076923076923,0.15384615384615385,,,,,,
51,-1736.2539011188783,70,Budget exceeded (post-adapt),0,0,20,33,17,0.2857142857142857,0.4714285714285714,0.24285714285714285,,,,,,
52,-1005.6985041308217,94,Budget exceeded (pre-action),0,0,28,47,19,0.2978723404255319,0.5,0.20212765957446807,,,,,,
53,-861.201441743091,150,Budget exceeded (post-adapt),0,0,45,88,17,0.3,0.5866666666666667,0.11333333333333333,,,,,,
54,-1507.061779742263,64,Budget exceeded (pre-action),0,0,25,33,6,0.390625,0.515625,0.09375,,,,,,
55,234.85573385709677,196,Budget exceeded (pre-action),0,0,51,106,39,0.2602040816326531,0.5408163265306123,0.1989795918367347,,,,,,
56,-395.28969000885263,58,Budget exceeded (pre-action),0,0,23,24,11,0.39655172413793105,0.41379310344827586,0.1896551724137931,,,,,,
57,-870.389737396897,55,Budget exceeded (pre-action),0,0,19,22,14,0.34545454545454546,0.4,0.2545454545454545,,,,,,
58,-914.6132330048276,95,Budget exceeded (post-adapt),0,0,29,52,14,0.30526315789473685,0.5473684210526316,0.14736842105263157,,,,,,
59,-778.0326240786915,101,Budget exceeded (pre-action),0,0,27,61,13,0.26732673267326734,0.6039603960396039,0.12871287128712872,,,,,,
60,-861.9703815120738,65,Budget exceeded (pre-action),0,0,21,36,8,0.3230769230769231,0.5538461538461539,0.12307692307692308,,,,,,
61,-1114.0886304884812,77,Budget exceeded (pre-action),0,0,19,44,14,0.24675324675324675,0.5714285714285714,0.18181818181818182,,,,,,
62,-972.4799402666868,81,Budget exceeded (post-adapt),0,0,30,38,13,0.37037037037037035,0.4691358024691358,0.16049382716049382,,,,,,
63,52.751174004227096,77,Budget exceeded (pre-action),0,0,22,41,14,0.2857142857142857,0.5324675324675324,0.18181818181818182,,,,,,
64,701.7371820407425,200,Maximum episode steps reached,0,0,32,133,35,0.16,0.665,0.175,,,,,,
65,487.1370188402652,200,Maximum episode steps reached,0,0,39,136,25,0.195,0.68,0.125,,,,,,
66,612.8111632778309,200,Maximum episode steps reached,0,0,41,123,36,0.205,0.615,0.18,,,,,,
67,1085.1536121788713,200,Maximum episode steps reached,0,0,49,129,22,0.245,0.645,0.11,,,,,,
68,-529.9913989397121,138,Budget exceeded (pre-action),0,0,35,80,23,0.2536231884057971,0.5797101449275363,0.16666666666666666,,,,,,
69,-857.6258452155819,48,Budget exceeded (pre-action),0,0,15,31,2,0.3125,0.6458333333333334,0.041666666666666664,,,,,,
70,922.6027611041584,200,Maximum episode steps reached,0,0,49,126,25,0.245,0.63,0.125,,,,,,
71,976.621759401964,200,Maximum episode steps reached,0,0,48,127,25,0.24,0.635,0.125,,,,,,
72,-1508.8191941985606,155,Budget exceeded (pre-action),0,0,37,94,24,0.23870967741935484,0.6064516129032258,0.15483870967741936,,,,,,
73,624.4528749497272,200,Maximum episode steps reached,0,0,41,142,17,0.205,0.71,0.085,,,,,,
74,-932.8253357982659,151,Budget exceeded (post-adapt),0,0,46,89,16,0.304635761589404,0.5894039735099338,0.10596026490066225,,,,,,
75,529.126447958996,200,Maximum episode steps reached,0,0,45,126,29,0.225,0.63,0.145,,,,,,
76,586.4177292356583,200,Maximum episode steps reached,0,0,33,155,12,0.165,0.775,0.06,,,,,,
77,498.57165109610554,200,Maximum episode steps reached,0,0,45,134,21,0.225,0.67,0.105,,,,,,
78,418.6935042106343,200,Maximum episode steps reached,0,0,47,127,26,0.235,0.635,0.13,,,,,,
79,600.6687490773611,200,Maximum episode steps reached,0,0,40,141,19,0.2,0.705,0.095,,,,,,
80,-1715.2001352368936,123,Budget exceeded (post-adapt),0,0,28,82,13,0.22764227642276422,0.6666666666666666,0.10569105691056911,,,,,,
81,743.6266489315815,200,Maximum episode steps reached,0,0,50,130,20,0.25,0.65,0.1,,,,,,
82,734.1054310846721,200,Maximum episode steps reached,0,0,44,142,14,0.22,0.71,0.07,,,,,,
83,301.2670750247653,200,Maximum episode steps reached,0,0,34,148,18,0.17,0.74,0.09,,,,,,
84,557.6686963790862,200,Maximum episode steps reached,0,0,50,130,20,0.25,0.65,0.1,,,,,,
85,1000.0088078031135,200,Maximum episode steps reached,0,0,44,138,18,0.22,0.69,0.09,,,,,,
86,628.6552021271009,200,Maximum episode steps reached,0,0,52,129,19,0.26,0.645,0.095,,,,,,
87,750.5208305362312,200,Maximum episode steps reached,0,0,49,136,15,0.245,0.68,0.075,,,,,,
88,668.6094171834266,200,Maximum episode steps reached,0,0,50,128,22,0.25,0.64,0.11,,,,,,
89,630.7095549069866,200,Maximum episode steps reached,0,0,41,135,24,0.205,0.675,0.12,,,,,,
90,705.0423514751247,200,Maximum episode steps reached,0,0,53,127,20,0.265,0.635,0.1,,,,,,
91,465.4728297329807,200,Maximum episode steps reached,0,0,45,129,26,0.225,0.645,0.13,,,,,,
92,-1130.5991138127883,54,Budget exceeded (pre-action),0,0,23,27,4,0.42592592592592593,0.5,0.07407407407407407,,,,,,
93,-793.5183497228691,129,Budget exceeded (post-adapt),0,0,36,75,18,0.27906976744186046,0.5813953488372093,0.13953488372093023,,,,,,
94,-523.803956300229,196,Budget exceeded (pre-action),0,0,57,123,16,0.29081632653061223,0.6275510204081632,0.08163265306122448,,,,,,
95,688.3708691883699,200,Maximum episode steps reached,0,0,52,134,14,0.26,0.67,0.07,,,,,,
96,-1743.2945675939409,144,Budget exceeded (post-adapt),0,0,33,96,15,0.22916666666666666,0.6666666666666666,0.10416666666666667,,,,,,
97,579.0928394143151,200,Maximum episode steps reached,0,0,41,147,12,0.205,0.735,0.06,,,,,,
98,693.4441472220614,200,Maximum episode steps reached,0,0,42,146,12,0.21,0.73,0.06,,,,,,
99,589.6196541888347,200,Maximum episode steps reached,0,0,45,139,16,0.225,0.695,0.08,,,,,,
100,597.5614562080888,200,Maximum episode steps reached,0,0,45,145,10,0.225,0.725,0.05,,,,,,
101,614.3424030048441,200,Maximum episode steps reached,0,0,42,148,10,0.21,0.74,0.05,,,,,,
102,303.10231892197623,200,Maximum episode steps reached,0,0,44,139,17,0.22,0.695,0.085,,,,,,
103,569.6980848722601,200,Maximum episode steps reached,0,0,49,135,16,0.245,0.675,0.08,,,,,,
104,1634.659294625366,200,Maximum episode steps reached,0,0,49,140,11,0.245,0.7,0.055,,,,,,
105,1265.229945584525,200,Maximum episode steps reached,0,0,44,141,15,0.22,0.705,0.075,,,,,,
106,745.0378951186997,200,Maximum episode steps reached,0,0,46,144,10,0.23,0.72,0.05,,,,,,
107,517.4435340400764,200,Maximum episode steps reached,0,0,42,148,10,0.21,0.74,0.05,,,,,,
108,527.2853087756353,200,Maximum episode steps reached,0,0,51,138,11,0.255,0.69,0.055,,,,,,
109,590.3712084849972,200,Maximum episode steps reached,0,0,43,146,11,0.215,0.73,0.055,,,,,,
110,647.400870238703,200,Maximum episode steps reached,0,0,45,143,12,0.225,0.715,0.06,,,,,,
111,610.2513019523083,200,Maximum episode steps reached,0,0,50,143,7,0.25,0.715,0.035,,,,,,
112,283.9381832487239,200,Maximum episode steps reached,0,0,43,141,16,0.215,0.705,0.08,,,,,,
113,410.6278672202976,200,Maximum episode steps reached,0,0,42,151,7,0.21,0.755,0.035,,,,,,
114,445.3721063683122,200,Maximum episode steps reached,0,0,38,154,8,0.19,0.77,0.04,,,,,,
115,800.849424346815,200,Maximum episode steps reached,0,0,55,136,9,0.275,0.68,0.045,,,,,,
116,609.9511167530372,200,Maximum episode steps reached,0,0,43,151,6,0.215,0.755,0.03,,,,,,
117,788.4586247731895,200,Maximum episode steps reached,0,0,51,134,15,0.255,0.67,0.075,,,,,,
118,876.5613732167775,200,Maximum episode steps reached,0,0,51,126,23,0.255,0.63,0.115,,,,,,
119,650.2657492583667,200,Maximum episode steps reached,0,0,48,137,15,0.24,0.685,0.075,,,,,,
120,476.0628925173794,200,Maximum episode steps reached,0,0,49,137,14,0.245,0.685,0.07,,,,,,
121,514.3373361824792,200,Maximum episode steps reached,0,0,46,138,16,0.23,0.69,0.08,,,,,,
122,835.8390566758798,200,Maximum episode steps reached,0,0,53,133,14,0.265,0.665,0.07,,,,,,
123,824.5541535641247,200,Maximum episode steps reached,0,0,50,131,19,0.25,0.655,0.095,,,,,,
124,169.5396118187424,200,Maximum episode steps reached,0,0,29,154,17,0.145,0.77,0.085,,,,,,
125,567.1099993253611,200,Maximum episode steps reached,0,0,49,137,14,0.245,0.685,0.07,,,,,,
126,795.3125534467142,200,Maximum episode steps reached,0,0,58,134,8,0.29,0.67,0.04,,,,,,
127,744.3262482032937,200,Maximum episode steps reached,0,0,57,134,9,0.285,0.67,0.045,,,,,,
128,546.4135562481883,200,Maximum episode steps reached,0,0,47,147,6,0.235,0.735,0.03,,,,,,
129,892.580007370681,200,Maximum episode steps reached,0,0,50,139,11,0.25,0.695,0.055,,,,,,
130,481.97819372736456,200,Maximum episode steps reached,0,0,48,140,12,0.24,0.7,0.06,,,,,,
131,618.2052361767796,200,Maximum episode steps reached,0,0,51,142,7,0.255,0.71,0.035,,,,,,
132,549.4408562138254,200,Maximum episode steps reached,0,0,44,149,7,0.22,0.745,0.035,,,,,,
133,667.2419070291444,200,Maximum episode steps reached,0,0,51,146,3,0.255,0.73,0.015,,,,,,
134,571.8304833692293,200,Maximum episode steps reached,0,0,49,143,8,0.245,0.715,0.04,,,,,,
135,712.5463033836521,200,Maximum episode steps reached,0,0,51,145,4,0.255,0.725,0.02,,,,,,
136,952.8048505832137,200,Maximum episode steps reached,0,0,57,133,10,0.285,0.665,0.05,,,,,,
137,761.1455795696863,200,Maximum episode steps reached,0,0,47,145,8,0.235,0.725,0.04,,,,,,
138,713.7112639636118,200,Maximum episode steps reached,0,0,56,134,10,0.28,0.67,0.05,,,,,,
139,643.6493032226823,200,Maximum episode steps reached,0,0,60,128,12,0.3,0.64,0.06,,,,,,
140,1011.3296413269522,200,Maximum episode steps reached,0,0,54,141,5,0.27,0.705,0.025,,,,,,
141,686.9713703442371,200,Maximum episode steps reached,0,0,51,141,8,0.255,0.705,0.04,,,,,,
142,904.8661701518425,200,Maximum episode steps reached,0,0,54,137,9,0.27,0.685,0.045,,,,,,
143,671.3874725949561,200,Maximum episode steps reached,0,0,56,138,6,0.28,0.69,0.03,,,,,,
144,439.07551651329766,200,Maximum episode steps reached,0,0,49,146,5,0.245,0.73,0.025,,,,,,
145,739.979834195828,200,Maximum episode steps reached,0,0,51,145,4,0.255,0.725,0.02,,,,,,
146,796.6714510866796,200,Maximum episode steps reached,0,0,58,134,8,0.29,0.67,0.04,,,,,,
147,634.9114925101586,200,Maximum episode steps reached,0,0,50,146,4,0.25,0.73,0.02,,,,,,
148,889.7660976286288,200,Maximum episode steps reached,0,0,39,154,7,0.195,0.77,0.035,,,,,,
149,524.3744270283053,200,Maximum episode steps reached,0,0,51,145,4,0.255,0.725,0.02,,,,,,
150,444.53610800095475,200,Maximum episode steps reached,0,0,43,150,7,0.215,0.75,0.035,,,,,,
151,724.8981450869221,200,Maximum episode steps reached,0,0,52,144,4,0.26,0.72,0.02,,,,,,
152,844.516837030619,200,Maximum episode steps reached,0,0,53,138,9,0.265,0.69,0.045,,,,,,
153,693.9818668203038,200,Maximum episode steps reached,0,0,41,156,3,0.205,0.78,0.015,,,,,,
154,604.16803255994,200,Maximum episode steps reached,0,0,48,149,3,0.24,0.745,0.015,,,,,,
155,688.9308608340527,200,Maximum episode steps reached,0,0,55,140,5,0.275,0.7,0.025,,,,,,
156,619.3760022839491,200,Maximum episode steps reached,0,0,52,146,2,0.26,0.73,0.01,,,,,,
157,890.7821354653162,200,Maximum episode steps reached,0,0,56,141,3,0.28,0.705,0.015,,,,,,
158,714.4215838976093,200,Maximum episode steps reached,0,0,53,145,2,0.265,0.725,0.01,,,,,,
159,788.8144655781052,200,Maximum episode steps reached,0,0,60,135,5,0.3,0.675,0.025,,,,,,
160,820.750238576673,200,Maximum episode steps reached,0,0,57,136,7,0.285,0.68,0.035,,,,,,
161,672.1980035001623,200,Maximum episode steps reached,0,0,54,143,3,0.27,0.715,0.015,,,,,,
162,741.7580152897664,200,Maximum episode steps reached,0,0,57,137,6,0.285,0.685,0.03,,,,,,
163,741.4734338971564,200,Maximum episode steps reached,0,0,48,150,2,0.24,0.75,0.01,,,,,,
164,705.0836016932171,200,Maximum episode steps reached,0,0,51,142,7,0.255,0.71,0.035,,,,,,
165,597.6424760526202,200,Maximum episode steps reached,0,0,50,149,1,0.25,0.745,0.005,,,,,,
166,729.8573973782854,200,Maximum episode steps reached,0,0,48,152,0,0.24,0.76,0.0,,,,,,
167,617.501822664397,200,Maximum episode steps reached,0,0,56,136,8,0.28,0.68,0.04,,,,,,
168,755.5240402272553,200,Maximum episode steps reached,0,0,58,140,2,0.29,0.7,0.01,,,,,,
169,682.6206838608701,200,Maximum episode steps reached,0,0,48,147,5,0.24,0.735,0.025,,,,,,
170,667.4354685062997,200,Maximum episode steps reached,0,0,49,150,1,0.245,0.75,0.005,,,,,,
171,644.6260290180777,200,Maximum episode steps reached,0,0,54,142,4,0.27,0.71,0.02,,,,,,
172,601.6489092415584,200,Maximum episode steps reached,0,0,48,151,1,0.24,0.755,0.005,,,,,,
173,913.4638521050492,200,Maximum episode steps reached,0,0,58,139,3,0.29,0.695,0.015,,,,,,
174,812.811053904089,200,Maximum episode steps reached,0,0,51,140,9,0.255,0.7,0.045,,,,,,
175,873.8138412969913,200,Maximum episode steps reached,0,0,56,142,2,0.28,0.71,0.01,,,,,,
176,728.6976011263378,200,Maximum episode steps reached,0,0,49,148,3,0.245,0.74,0.015,,,,,,
177,657.2808428663828,200,Maximum episode steps reached,0,0,53,142,5,0.265,0.71,0.025,,,,,,
178,887.5492663295835,200,Maximum episode steps reached,0,0,57,140,3,0.285,0.7,0.015,,,,,,
179,737.4706665185886,200,Maximum episode steps reached,0,0,52,143,5,0.26,0.715,0.025,,,,,,
180,527.2371726616425,200,Maximum episode steps reached,0,0,48,143,9,0.24,0.715,0.045,,,,,,
181,714.2259889292657,200,Maximum episode steps reached,0,0,56,140,4,0.28,0.7,0.02,,,,,,
182,777.635633653902,200,Maximum episode steps reached,0,0,59,134,7,0.295,0.67,0.035,,,,,,
183,592.0278755293807,200,Maximum episode steps reached,0,0,53,143,4,0.265,0.715,0.02,,,,,,
184,834.5872757043815,200,Maximum episode steps reached,0,0,63,131,6,0.315,0.655,0.03,,,,,,
185,516.4299255841664,200,Maximum episode steps reached,0,0,48,146,6,0.24,0.73,0.03,,,,,,
186,730.4438927868584,200,Maximum episode steps reached,0,0,46,149,5,0.23,0.745,0.025,,,,,,
187,590.0366565518985,200,Maximum episode steps reached,0,0,45,145,10,0.225,0.725,0.05,,,,,,
188,768.671485897481,200,Maximum episode steps reached,0,0,49,146,5,0.245,0.73,0.025,,,,,,
189,449.53504854903395,200,Maximum episode steps reached,0,0,45,151,4,0.225,0.755,0.02,,,,,,
190,839.3337061181151,200,Maximum episode steps reached,0,0,66,129,5,0.33,0.645,0.025,,,,,,
191,781.328707457933,200,Maximum episode steps reached,0,0,54,141,5,0.27,0.705,0.025,,,,,,
192,505.7314682281451,200,Maximum episode steps reached,0,0,48,146,6,0.24,0.73,0.03,,,,,,
193,701.0852582758548,200,Maximum episode steps reached,0,0,53,144,3,0.265,0.72,0.015,,,,,,
194,654.8447995128399,200,Maximum episode steps reached,0,0,49,150,1,0.245,0.75,0.005,,,,,,
195,675.8413962009208,200,Maximum episode steps reached,0,0,56,142,2,0.28,0.71,0.01,,,,,,
196,719.9106078403561,200,Maximum episode steps reached,0,0,53,147,0,0.265,0.735,0.0,,,,,,
197,895.20113601011,200,Maximum episode steps reached,0,0,60,135,5,0.3,0.675,0.025,,,,,,
198,681.0585885851842,200,Maximum episode steps reached,0,0,54,138,8,0.27,0.69,0.04,,,,,,
199,746.8428009714465,200,Maximum episode steps reached,0,0,57,138,5,0.285,0.69,0.025,,,,,,
200,685.8545610775327,200,Maximum episode steps reached,0,0,52,146,2,0.26,0.73,0.01,,,,,,
201,610.1055548327263,200,Maximum episode steps reached,0,0,48,149,3,0.24,0.745,0.015,,,,,,
202,627.868993035724,200,Maximum episode steps reached,0,0,43,153,4,0.215,0.765,0.02,,,,,,
203,866.6735176303528,200,Maximum episode steps reached,0,0,64,131,5,0.32,0.655,0.025,,,,,,
204,608.092139838938,200,Maximum episode steps reached,0,0,53,143,4,0.265,0.715,0.02,,,,,,
205,658.7486685616891,200,Maximum episode steps reached,0,0,53,141,6,0.265,0.705,0.03,,,,,,
206,556.6259980577021,200,Maximum episode steps reached,0,0,50,147,3,0.25,0.735,0.015,,,,,,
207,721.3579363619647,200,Maximum episode steps reached,0,0,57,141,2,0.285,0.705,0.01,,,,,,
208,669.5184710788261,200,Maximum episode steps reached,0,0,58,142,0,0.29,0.71,0.0,,,,,,
209,667.4051230926194,200,Maximum episode steps reached,0,0,56,138,6,0.28,0.69,0.03,,,,,,
210,518.8034927506503,200,Maximum episode steps reached,0,0,45,149,6,0.225,0.745,0.03,,,,,,
211,870.9440714715513,200,Maximum episode steps reached,0,0,60,139,1,0.3,0.695,0.005,,,,,,
212,711.7628640420739,200,Maximum episode steps reached,0,0,49,146,5,0.245,0.73,0.025,,,,,,
213,512.9032599828224,200,Maximum episode steps reached,0,0,43,153,4,0.215,0.765,0.02,,,,,,
214,725.0306574476647,200,Maximum episode steps reached,0,0,45,150,5,0.225,0.75,0.025,,,,,,
215,755.2010655481693,200,Maximum episode steps reached,0,0,48,151,1,0.24,0.755,0.005,,,,,,
216,740.258004773478,200,Maximum episode steps reached,0,0,49,146,5,0.245,0.73,0.025,,,,,,
217,711.0651548984919,200,Maximum episode steps reached,0,0,56,139,5,0.28,0.695,0.025,,,,,,
218,522.9398607904639,200,Maximum episode steps reached,0,0,52,148,0,0.26,0.74,0.0,,,,,,
219,524.1820298912312,200,Maximum episode steps reached,0,0,50,146,4,0.25,0.73,0.02,,,,,,
220,898.0986657545357,200,Maximum episode steps reached,0,0,63,134,3,0.315,0.67,0.015,,,,,,
221,911.3866577725412,200,Maximum episode steps reached,0,0,63,132,5,0.315,0.66,0.025,,,,,,
222,1010.8977231197173,200,Maximum episode steps reached,0,0,62,138,0,0.31,0.69,0.0,,,,,,
223,689.2233842804009,200,Maximum episode steps reached,0,0,49,146,5,0.245,0.73,0.025,,,,,,
224,740.2835045499996,200,Maximum episode steps reached,0,0,57,141,2,0.285,0.705,0.01,,,,,,
225,755.0711123801259,200,Maximum episode steps reached,0,0,61,136,3,0.305,0.68,0.015,,,,,,
226,754.6724832839178,200,Maximum episode steps reached,0,0,61,137,2,0.305,0.685,0.01,,,,,,
227,625.7269654001336,200,Maximum episode steps reached,0,0,50,147,3,0.25,0.735,0.015,,,,,,
228,809.5805267897696,200,Maximum episode steps reached,0,0,60,139,1,0.3,0.695,0.005,,,,,,
229,821.2796389153863,200,Maximum episode steps reached,0,0,57,140,3,0.285,0.7,0.015,,,,,,
230,563.0357384741112,200,Maximum episode steps reached,0,0,55,143,2,0.275,0.715,0.01,,,,,,
231,801.5554218563522,200,Maximum episode steps reached,0,0,59,138,3,0.295,0.69,0.015,,,,,,
232,732.0035035625879,200,Maximum episode steps reached,0,0,57,139,4,0.285,0.695,0.02,,,,,,
233,723.1578602626996,200,Maximum episode steps reached,0,0,59,139,2,0.295,0.695,0.01,,,,,,
234,882.6211277821303,200,Maximum episode steps reached,0,0,59,138,3,0.295,0.69,0.015,,,,,,
235,523.8265912367133,200,Maximum episode steps reached,0,0,45,151,4,0.225,0.755,0.02,,,,,,
236,640.1745353755371,200,Maximum episode steps reached,0,0,50,147,3,0.25,0.735,0.015,,,,,,
237,838.6134865356264,200,Maximum episode steps reached,0,0,63,134,3,0.315,0.67,0.015,,,,,,
238,745.2793004990444,200,Maximum episode steps reached,0,0,58,140,2,0.29,0.7,0.01,,,,,,
239,870.3333632628012,200,Maximum episode steps reached,0,0,62,136,2,0.31,0.68,0.01,,,,,,
240,804.2209575055332,200,Maximum episode steps reached,0,0,51,143,6,0.255,0.715,0.03,,,,,,
241,645.1966325329902,200,Maximum episode steps reached,0,0,49,150,1,0.245,0.75,0.005,,,,,,
242,757.8631721284323,200,Maximum episode steps reached,0,0,57,140,3,0.285,0.7,0.015,,,,,,
243,510.89853927869103,200,Maximum episode steps reached,0,0,51,146,3,0.255,0.73,0.015,,,,,,
244,898.2561695800474,200,Maximum episode steps reached,0,0,54,143,3,0.27,0.715,0.015,,,,,,
245,811.7829700349403,200,Maximum episode steps reached,0,0,49,151,0,0.245,0.755,0.0,,,,,,
246,757.987698788244,200,Maximum episode steps reached,0,0,48,150,2,0.24,0.75,0.01,,,,,,
247,872.2307269584962,200,Maximum episode steps reached,0,0,59,141,0,0.295,0.705,0.0,,,,,,
248,675.9884175356092,200,Maximum episode steps reached,0,0,49,150,1,0.245,0.75,0.005,,,,,,
